,khipu_id,kfg_name,okr_name,original_name,legal_filename,nickname,museum_name,museum_num,museum_description,region,provenance,num_cord_clusters,mean_cords_per_cluster,max_subsidiary_branches,num_top_cord_double_sum_clusters,num_top_cord_sum_clusters,num_banded_clusters,num_seriated_clusters,num_decreasing_clusters,benford_match,hierarchical_cluster_pos,num_canuto_cords,num_cords,recto_cords,verso_cords,r_ratio,v_ratio,rv_cords,num_pendant_cords,num_nonzero_top_pendant_cords,num_top_cords,num_subsidiary_cords,num_s_cords,num_z_cords,mean_cord_value,fanout_ratio,num_total_cords,num_ascher_colors,knot_cluster_count,knot_count,mean_knots_per_cord,num_s_knots,num_z_knots,percent_s_knots,percent_z_knots,notes,pcord_notes
52,1000346,AS079,KH0092,AS079,AS079,,"Musee de l Homme, Paris, France",64.19.1.6,,Unknown,Unknown,17,4.352941176470588,1,0,0,2,15,1,0.49571107818378635,597,0,74,74,0,100.0,0.0,74,74,0,0,0,74,0,1,1.0,74,5,42,42,0.5675675675675675,31,11,0.7380952380952381,0.2619047619047619,"1.   AS074-AS080 are associated.  See AS074 for discussion.<br/>2.   By spacing, there are 15 groups and 2 single pendants (P55 and P68).  The single pendants are viewed as markers since there are larger spaces between adjacent groups where they occur, and because both of them are blank.  Hence, by markers and number of pendants per group, the quipu is separated into 3 parts.  The first part is 9 groups of 6 pendants each; the second is 4 groups of 3 pendants each; and the last part is 2 groups of 3 pendants each.<br/>3.   All groups in Part I have the same color pattern: BS, PB, W, W, MB, AB.  The groups in Parts II and III have the same color pattern as each other.  Their pattern is a subset of the pattern of Part I: W, W, MB.<br/>4.   The pattern of values on the pendants in Parts II and III are similar:",
589,6000031,MM004,MM004,MM004,MM004,none,Lippisches Landesmuseum Detmold,Unknown,,Unknown,Unknown (not from Gaffron collections),11,6.818181818181818,2,0,0,1,10,4,0.5820443263067568,175,0,75,50,21,70.0,30.0,71,73,0,0,2,72,0,19,1.0273972602739727,75,13,69,160,2.1333333333333333,66,81,0.4125,0.50625,,
268,1000262,UR068,KH0305,UR068,UR068,,Puruchuco Museum,2,"khipu con borla, cerrado",Puruchuco,Unknown,17,4.294117647058823,1,0,0,0,17,5,0.7059725370641234,153,0,73,73,0,100.0,0.0,73,73,0,0,0,73,0,47,1.0,73,6,71,114,1.5616438356164384,18,96,0.15789473684210525,0.8421052631578947,"This khipu is on display in the museum, stitched in its spiral bundle to a cloth backing.  The tag on the back of the mount says ""2"".  The khipu matches Mackey's #2.",<br/>The tassel is of red camelid  2-ply S yarns; the cord itself is of cotton.  The join between the tassel and the cord is wrapped with brown cotton thread for about 3 cm.  Wrapping forms a cone shape.  Measurements begin at the far edge of the wrapping.  The tassel is about 2.5 cm long; tassel length is variable and is not included in cord measurement.  A dark brown element has been lost from the primary cord.  All primary cord components are the same size.  (AB-AB-AB-KB)-(AB-AB)
398,1000323,UR122,KH0362,UR122,UR122,,"Museum of Worldculture, Goteborg, Sweden",1938.45.0228,,Unknown,Nazca,4,54.5,3,0,0,0,4,1,0.7747239971803689,282,0,218,0,65,0.0,100.0,65,72,0,0,146,218,0,409,3.0277777777777777,218,11,147,751,3.444954128440367,708,31,0.9427430093209055,0.041278295605858856,,
251,1000268,UR053D,KH0286,UR053D,UR053D,waterfall khipu,Banco Central de la Reserva,ATE 3517,,Unknown,Unknown,2,36.0,1,0,0,0,2,0,0.9280138137877701,305,0,72,70,2,97.0,3.0,72,72,0,0,0,72,0,58,1.0,72,5,145,322,4.472222222222222,322,0,1.0,0.0,"Part of a set of 5 khipu that are attached together.  This khipu is attached to A, B, and C at 27.0-27.5 by a pendant from C.  For more details on group see notes for UR053A.","<br/>The beginning of the cord is inside the wrapping which attaches A, D & E together.  The end is wrapped with white thread for 4.0 cm.  The cord is 3-ply"
508,1000555,UR244,KH0480,UR244,UR244,,"Ethnologisches Museum, Berlin, Germany",VA42607(C),,"Central Coast, Peru",Pachacamac,11,6.545454545454546,1,0,0,6,5,2,0.9620525507577516,457,0,72,1,71,1.0,99.0,72,72,0,0,0,72,0,5,1.0,72,6,73,83,1.1527777777777777,1,82,0.012048192771084338,0.9879518072289156,,2.0 cm. wrapping and attachment with UR 243
209,1000012,UR002,KH0238,UR002,UR002,,"Centro Mallqui, Leymebamba, Amazonas",CMA-628/LC1 257B TEQ,,Chachapoyas,Leymebamba,10,11.6,3,0,0,4,6,2,0.9655570849185777,266,1,116,23,46,33.0,67.0,69,72,0,0,44,113,0,335,1.6111111111111112,116,25,162,550,4.741379310344827,549,0,0.9981818181818182,0.0,1.  Este khipu es uno de un grupo de tres khipus unidos (del sitio #1 de la Laguna de los Condores)<br/>Some cord values changed due to knot positions.  Original values in cord notes.,
264,1000263,UR064,KH0301,UR064,UR064,,Puruchuco Museum,#3 Tex 641 Rt 639,khipu enrollado,Puruchuco,Huaquerones,7,10.571428571428571,2,0,0,1,6,1,0.6567463876919635,154,0,74,74,0,100.0,0.0,74,71,0,0,3,74,0,46,1.0422535211267605,74,8,66,111,1.5,16,95,0.14414414414414414,0.8558558558558559,,<br/>CB-AB-(AB-CB)
476,1000520,UR209,KH0447,UR209,UR209,,"Ethnologisches Museum, Berlin, Germany",VA16141(A),,"South Coast, Peru",Pisco,10,9.4,2,0,0,1,9,1,0.5645692814312071,162,1,94,71,0,100.0,0.0,71,71,0,0,23,92,0,7,1.323943661971831,94,31,49,86,0.9148936170212766,0,86,0.0,1.0,,
252,1000269,UR053E,KH0287,UR053E,UR053E,waterfall khipu,Banco Central de la Reserva,ATE 3517,,Unknown,Unknown,4,26.25,2,0,0,0,4,0,0.9923114384100172,547,0,105,71,0,100.0,0.0,71,70,0,0,35,105,0,12,1.5,105,4,100,186,1.7714285714285714,185,1,0.9946236559139785,0.005376344086021506,"Part of a set of 5.  See UR053 A, B, C, D.  Examined by Urton and Brezine 7/17/04","Three ply cord, W-W-MB.  End of cord is wrapped with AB thread for 3 cm.  Beginning of cord is raveled.  At 20.5 - 22.5 cm is an MB wrapping which joins A, D and E.  <br/>Three ply cord, W-W-MB.  End of cord is wrapped with AB thread for 3 cm.  Beginning of cord is raveled.  At 20.5 - 22.5 cm is an MB wrapping which joins A, D and E."
352,1000079,UR1123,KH0137,AS123,UR1123,,"Museum für Völkerkunde, Berlin",VA47085,,Unknown,Ica,7,13.428571428571429,2,0,0,6,1,1,0.7656647600464582,102,0,94,0,0,0.0,0.0,0,70,0,0,24,84,10,170,1.3428571428571427,94,9,113,333,3.5425531914893615,11,322,0.03303303303303303,0.9669669669669669,"For a complete listing of ""Ica"" quipu see AS100.",
477,1000521,UR210,KH0448,UR210,UR210,,"Ethnologisches Museum, Berlin, Germany",VA16141(B),,"South Coast, Peru",Ica/Pisco,7,11.142857142857142,2,0,0,1,6,3,0.3468286535152991,461,0,78,2,67,3.0,97.0,69,70,0,0,8,77,0,22,1.1142857142857143,78,7,37,61,0.782051282051282,17,44,0.2786885245901639,0.7213114754098361,,At 1.0 cm connection with decorative cord (see observations) space of 2.5 cm
61,1000365,AS093,KH0106,AS093,AS093,,"Museum Fur Volkerkunde, Munich, W. Germany",G3305A,,Unknown,Unknown,10,7.0,1,0,0,9,1,0,0.7286001656802075,419,1,70,0,0,0.0,0.0,0,70,0,0,0,0,0,3,1.0,70,2,62,62,0.8857142857142857,0,0,0.0,0.0,"1. Three pendant fragments are stored with the quipu. They were color B; lengths 29.0 cm., 28.0cm., and 30.5cm.; and values 1,2,0 respectively. One of them might be the remainder of this pendant.<br/>2. AS093 and AS094 are associated. The twisted ends of their main cords are loosely tied together. Also both are designated by the same Museum number.<br/>3. AS087, 089, 090, 092, 093, 094 are associated in that the Museum designates them all as donated by Gaffron, and gives Perus as the provenance. For a comparison of them, see AS087<br/>4. By spacing, the quipu consists of 10 groups of pendants. Each group has 7 pendants, with the exceptions of group 4 which has 1 more, and group 10 which has 1 less.<br/>5. The values on the pendants are restricted to 0-15",
396,1000320,UR120,KH0360,UR120,UR120,,"Museum of Worldculture, Goteborg, Sweden",1938.45.0229,,Unknown,Huacho,8,9.625,4,0,0,2,6,2,0.5996814206726885,126,8,77,15,61,20.0,80.0,76,69,0,0,8,77,0,23,1.1159420289855073,77,9,111,223,2.896103896103896,50,173,0.2242152466367713,0.7757847533632287,,
441,1000492,UR170,KH0409,UR170,UR170,,"American Museum of Natural History, NY",41.2/6715,,Unknown,Unknown,7,9.714285714285714,1,0,0,4,3,0,0.781151185899314,449,0,68,1,66,1.0,99.0,67,68,0,0,0,67,0,5,1.0,68,8,50,74,1.088235294117647,19,51,0.25675675675675674,0.6891891891891891,,
127,1000034,AS212,KH0232,AS212,AS212,,"Joslyn Art Museum, Omaha, Nebraska",1958-57,,Unknown,Unknown,13,7.6923076923076925,2,0,0,1,12,4,0.9653360108888986,243,0,100,0,0,0.0,0.0,0,68,3,5,32,0,0,7,1.4705882352941178,100,11,84,137,1.37,0,0,0.0,0.0,Notes 1-3 have been appended to the cords where applicable.  See Ascher and Ascher 1987:117-119 for additional notes.,<br/>1.  Two cords of 30 cm and 19 cm are knotted together and knotted to the main cord within the 9.5 cm space between pendants 61 and 62.  Both cords appear to have been cut.  The cords are undyed (W) but have marks of being unravelled from some mottled combination.  The cord attachments do not appear to be part of the original khipu construction and there is nowhere on the khipu they seem to come from.  2. Three cords of color MB are wrapped around the end knot giving the effect of a six strand fringe.  The strands of the fringe are 3.0 - 6.0 cm long.  The cords appear to have been cut after being attached.
504,1000554,UR240,KH0476,UR240,UR240,,"Ethnologisches Museum, Berlin, Germany",VA 66839,,Unknown,Unknown,9,8.444444444444445,3,0,0,6,3,1,0.9495297921346776,73,7,76,40,27,60.0,40.0,67,67,0,0,9,76,0,98,1.1343283582089552,76,8,125,289,3.8026315789473686,0,288,0.0,0.9965397923875432,,
407,1000301,UR131B,KH0371,UR131B,UR131B,,Museo Chileno de Arte Precolombino,21163,cotton khipu,Unknown,Lluta Valley,12,8.75,3,0,0,9,3,4,0.7026685489226057,259,2,105,30,36,45.0,55.0,66,66,0,0,39,103,0,63,1.5909090909090908,105,5,81,253,2.4095238095238094,251,2,0.9920948616600791,0.007905138339920948,"Provenance reads Lluta, Km 41, Mollepampa, Chile",Attached to UR131A and UR131C.  <br/>Attached to UR131A and UR131C.
274,1000251,UR074,KH0311,UR074,UR074,,Puruchuco Museum,10 Tex 641 Rt 639,Khipu cerrado o doblado,Puruchuco,Huaquerones,20,3.95,2,0,0,4,16,0,0.7755509626653285,161,0,79,67,0,100.0,0.0,67,66,0,0,13,79,0,9,1.196969696969697,79,14,69,108,1.3670886075949367,56,52,0.5185185185185185,0.48148148148148145,,
334,1000042,UR1100,KH0113,AS100,UR1100,,"Museum für Völkerkunde, Berlin",VA47070,,Unknown,Ica,9,8.11111111111111,2,0,0,6,3,2,0.813120438232742,189,0,73,0,0,0.0,0.0,0,66,0,0,7,73,0,20,1.106060606060606,73,5,74,145,1.9863013698630136,0,145,0.0,1.0,"This is one of several quipus acquired by the Museum in 1907 with provenance Ica.  The quipus with this designation are AS100, AS103, AS105, AS109, AS115-117, AS120, AS123, AS126, AS129, AS135, AS138, AS141-143, AS146, AS150, AS152, AS161-162, AS164, AS166, AS171, AS179-180.<br/>Additional notes in Ascher and Ascher 1987:698.",
81,1000131,AS156,KH0172,AS156,AS156,,"Museum für Völkerkunde, Berlin",VA42535,,Unknown,Pachacamac,32,2.03125,1,0,0,16,16,0,0.6228632727819788,298,1,65,0,0,0.0,0.0,0,65,0,0,0,0,0,59,1.0,65,4,79,249,3.830769230769231,0,0,0.0,0.0,See AS097 for all Pachacamac khipus.,
486,1000530,UR219,KH0457,UR219,UR219,,"Ethnologisches Museum, Berlin, Germany",VA 47084,,"South Coast, Peru",Ica,4,16.25,1,0,0,1,3,2,0.34060902729713805,93,0,65,65,0,100.0,0.0,65,65,0,0,0,65,0,65,1.0,65,37,60,309,4.753846153846154,0,309,0.0,1.0,,
221,1000010,UR015,KH0251,UR015,UR015,,"Centro Mallqui, Leymebamba, Amazonas",CMA-628/LC1-257F,,Chachapoyas,Leymebamba,11,8.0,3,0,0,5,6,3,0.8779542757513253,279,0,88,17,45,27.0,73.0,62,65,0,0,23,85,0,336,1.353846153846154,88,18,130,496,5.636363636363637,493,3,0.9939516129032258,0.006048387096774193,1.  (khipu 257)<br/>2.  5s4 y 5s5 son los dos extremos de un hilo que se enlaca en un nudo que se encuentran a 12.5 cm a lo largo del pen. #5 *es bien probable que los subsidiarios 5s4 y 5s5 se constituyen el cordon principl (con valores) de khipu independente.<br/>3.  El Nudo finl de 5s5s2 tiene la forma de nudo simple en Z. <br/>Some cord values changed 11/17/2004 by carrie brezine based on reevalution of knot positions.,
331,1000039,UR1097,KH0110,AS097,UR1097,,"Museum für Völkerkunde, Berlin",VA42553,,Unknown,Pachacamac,5,12.8,1,0,0,1,3,0,0.6356025781398301,402,0,64,0,0,0.0,0.0,0,64,0,0,0,64,0,2,1.0,64,7,47,47,0.734375,47,0,1.0,0.0,"This is one of several quipus acquired by the Museum in 1907 with provenance Pachacamac.  The quipus with this designation are AS97, AS99, AS101-102, AS104, AS110-112, AS118-119, AS121, AS125, AS131, AS134, AS139, AS144-145, AS151, AS156, AS158, AS163, AS165, AS167, AS170, AS172, AS187-189.<br/>Construction note: The colors of the pendants have been constructed by threading W pendants with other colors for the first 4.0 - 9.0 cm of the pendant cord.  Thus, near the main cord, the pendants differ in color but near the bottom they are all W.<br/>Additional Notes Ascher and Ascher 1987:681",
457,1000499,UR188,KH0426,UR188,UR188,,Musee Quai Branly,71.1930.19.483,,Unknown,Unknown,18,4.333333333333333,2,0,0,3,15,1,0.922366105105887,30,0,78,64,0,100.0,0.0,64,64,0,0,14,78,0,13918,1.21875,78,10,237,956,12.256410256410257,0,955,0.0,0.9989539748953975,Needlework bundle at beginning of main cord,
592,6000034,MM007/AN002,MM007/AN002,MM007/AN002,MM007_AN002,none,"Museum Fur Volkerkunde, Hamburg, Germany",61.54:2 dop 2,,unknown,South Peru,3,27.666666666666668,2,0,0,1,2,0,0.618901501738718,581,1,83,53,11,83.0,17.0,64,63,0,0,20,81,1,2,1.3333333333333333,84,14,46,62,0.7469879518072289,7,55,0.11290322580645161,0.8870967741935484,,
301,1000351,UR102,KH0338,UR102,UR102,,Museo Temple Radicati,7,,Unknown,Unknown,12,6.25,2,0,0,9,3,1,0.5972817476627001,468,0,75,0,60,0.0,100.0,60,63,0,0,12,74,0,5,1.1904761904761905,75,8,54,68,0.9066666666666666,53,14,0.7794117647058824,0.20588235294117646,,
162,1000448,HP029,KH0561,HP029,HP029,HP/AR 029,Museo de Sitio de Pachacamac,MSP 1425A/RN 43406,,Unknown,Pachacamac,13,5.153846153846154,3,0,0,4,9,0,0.6587570462625599,10,0,67,0,62,0.0,100.0,62,63,0,0,4,66,0,244,1.0634920634920635,67,13,109,308,4.597014925373134,0,308,0.0,1.0,,
367,1000119,UR1144,KH0160,AS144,UR1144,,"Museum für Völkerkunde, Berlin",VA42564,,Unknown,Pachacamac,17,3.6470588235294117,1,0,0,2,15,0,0.6620537986238402,95,0,62,0,0,0.0,0.0,0,62,0,0,0,62,0,131,1.0,62,3,116,348,5.612903225806452,42,306,0.1206896551724138,0.8793103448275862,See AS097 for a complete listing of all Pachacamac khipus,"<br/>Primary cord: brown and white cords are first braided and then the braid is wrapped with a white string (S-wrapped), see photo"
485,1000529,UR218,KH0456,UR218,UR218,,"Ethnologisches Museum, Berlin, Germany",VA 42559,,"Central Coast, Peru",Pachacamac,5,12.4,1,0,0,2,3,0,0.8842440568747046,55,0,62,62,0,100.0,0.0,62,62,0,0,0,62,0,142,1.0,62,5,127,278,4.483870967741935,45,233,0.1618705035971223,0.8381294964028777,,
516,1000590,UR252,KH0488,UR252,UR252,,"Museum fur Volkerkunde, Leipzig",SAM 12402,,Unknown,Unknown,6,10.333333333333334,1,0,0,1,5,2,0.7333486534193688,454,0,62,0,62,0.0,100.0,62,62,0,0,0,62,0,4,1.0,62,9,49,49,0.7903225806451613,0,49,0.0,1.0,,
399,1000324,UR123,KH0363,UR123,UR123,,"Museum of Worldculture, Goteborg, Sweden",16.9.56,,Unknown,Pachacamac,8,8.125,2,0,0,5,3,4,0.5913544214682483,535,7,65,45,11,80.0,20.0,56,61,0,0,4,62,0,17,1.0655737704918034,65,7,67,86,1.323076923076923,86,0,1.0,0.0,"1.   Sample is exchange from the Museum fur Volkerkunde, Berlin.<br/>2.   The markers on primary cord are thread-wrapped sections.<br/>3.   The primary cord is patched immediately after cord #49.  It is possible, since cord attachment changes (from r to v) at this point, that the primary cord was broken after cord #49 and then mended.  In this scenario, the mended section (bearing cords 50-59) could have been reversed, thus accounting for the change of attachment direction.",
250,1000267,UR053C,KH0285,UR053C,UR053C,waterfall khipu,Banco Central de la Reserva,ATE 3517,,Unknown,Unknown,1,61.0,1,0,0,0,1,0,0.9216729374180513,176,0,61,0,61,0.0,100.0,61,61,0,0,0,61,0,23,1.0,61,4,105,173,2.8360655737704916,79,94,0.45664739884393063,0.5433526011560693,This is part of a set of five khipu that are tied together.  See UR053 for detailed notes.,Three ply cord.  (W-RL-KB) - (W-RL-KB) - AB.  The end of the cord is wrapped with KB thread for 1.5 cm. <br/>Three ply cord.  (W-RL-KB) - (W-RL-KB) - AB.  The end of the cord is wrapped with KB thread for 1.5 cm.
314,1000230,UR1049,KH0060,AS049,UR1049,,"Museo Amano, Lima, Peru",R2699,,Unknown,Unknown,3,28.666666666666668,2,0,0,0,3,0,0.7892516168132384,601,0,86,61,0,100.0,0.0,61,61,0,0,25,82,2,2,1.4098360655737705,86,4,40,64,0.7441860465116279,0,62,0.0,0.96875,"1. Construction note: The joined and twisted color on 9s2 was constructed as follows:<br/>2. AS049 and AS048 were excavated by the University of Tokyo expedition at Centinela, Tambo de Mora.  The work is described in Andes, the University of Tokyo Expedition 1958, Report 1, pp. 225-226.  The Museum has retained several associated fragments of pottery.<br/>3. Pendants 2-37 form 6 groups of 6 pendants each, set off by alternation of color (6B, 6W, 6B, 6W, etc.).  [This is preceded by 1 W pendant and a broken end on the main cord.  Hence, there was probably at least one more group.]  Then, by spacing, there are 2 groups of 12 pendants each.  Both groups alternate colors internally.  The first is DB, W, DB, W, etc., and the next is B, W, B, W, etc.<br/>4. The only pendant values in the first 6 groups are 0-3.  In the last 2 groups the values are 0-10.  All subsidiaries have values of 1 or 2.<br/>5. The first 6 pendants in the last group appear to be the sum of the pendants in the corresponding positions in the first 6 groups. (Four of the 6 are exact and 2 are greater than the sums by 1 and 3 which would be in keeping with a missing first group of values 0-3.)  Also, in the last group, the sum of the first 6 pendants equals the sum of the last 6 pendants.",
176,1000576,HP046 B,KH0576,HP046 B,HP046_B,,"Museo Nacional de Arqueologia, Antropologia e Historia Nacional del Peru",MNAAHP 5720 B,,Unknown,Unknown,30,2.033333333333333,1,0,0,26,4,0,0.39643609633854326,583,0,61,61,0,100.0,0.0,61,61,0,0,0,61,0,3,1.0,61,6,38,41,0.6721311475409836,3,37,0.07317073170731707,0.9024390243902439,,
272,1000249,UR072,KH0309,UR072,UR072,,Puruchuco Museum,18 Tex 641 Rt 639,Khipu enrollado,Puruchuco,Huaquerones,15,4.4,2,0,0,1,14,0,0.8990015531158464,582,1,66,61,0,100.0,0.0,61,61,0,0,5,64,1,7,1.0819672131147542,66,12,73,84,1.2727272727272727,6,78,0.07142857142857142,0.9285714285714286,"With pendants facing away from viewer, khipu rolls up from right to left; Z-spiral bundle.",<br/>Each component of the primary cord has 9 2-ply components.   A more accurate color description is (AB-KB) - AB - KB.  Characteristic Puruchuco primary cord patterning.
291,1000272,UR092,KH0328,UR092,UR092,,Museo Temple Radicati,4,,Unknown,Santa,1,61.0,2,0,0,0,1,0,0.8005211736287353,588,0,61,56,0,100.0,0.0,56,60,0,0,1,59,2,2,1.0166666666666666,61,6,49,50,0.819672131147541,1,49,0.02,0.98,,<br/>two elements
